user_id,nickname,x,y
024832dd-b5d4-5082-b196-12cc2d2bc89e,Riley Hayes,-0.0048828870191492965,0.01188139699709038
02bebc7e-9b5f-53de-bd28-4818d7f7605b,Quinn Diaz,0.0030997093561026304,0.031086523794407288
0e86b881-9a08-5f00-a56f-87c65e504f4a,Quinn Cruz,0.0034931186642845327,0.009850262462982443
0f6e6d6a-57cc-59a2-bff6-eded84aaaf6b,Morgan Anderson,-0.0058155166912623076,0.0035965560450616587
0fe70350-c402-583c-a200-3f0e2674af57,Riley Diaz,-0.0026425830771118976,-0.019482633538839243
121617c2-0282-5301-8765-d8ced248013f,Avery Cruz,-0.005085516250363554,-0.020374394825592154
187703e5-32a6-59bc-b556-dbaf0ecc74d8,Riley Cruz,0.005961419635381735,-0.0034161030136737824
1bda4f83-cd2b-5b51-af26-4351be39a8c8,Taylor Bennett,-0.0038994110455403447,-0.0032675724151027983
1c68fbec-6e15-519e-95bc-e92f37d30f98,Morgan Jordan,-0.005890613760553249,-0.006448347583195384
1d6041f1-0f8d-552d-b7d7-7ac4720fd6dd,Riley Jordan,-0.0074341598085945985,-0.02603618358175082
1db4ff35-0268-5080-baf2-50a8ecb82338,Jordan Ingram,0.006121349401750115,-0.012034186624330792
2078af1e-32a3-5bf2-a0bd-2cfc10823f94,Cameron Bennett,-0.006512470469562517,-0.0010140334289487115
28ba8002-76df-5f46-b046-3929f9ed324a,Avery Foster,0.004489461769600294,0.015516373225111738
3003e5ad-4988-596b-96db-417de17179c5,Jordan Ellis,0.0034074987278670107,-0.003983446153911681
308424ac-e1cf-5baa-bdab-922e3df39996,Cameron Hayes,-0.0024788595202685586,0.01773653538977752
3581f35d-13ce-599a-8f9f-1dc5d5efdb96,Taylor Anderson,-0.003906902234495841,0.00017038677913835227
35de0541-21df-5a21-a864-032f7bca9779,Parker Ingram,0.004820243813151289,-0.006685722053658956
380e0947-a1dc-5070-be6c-8bd0704fd779,Cameron Ellis,0.005261815290926322,0.02370941321774332
3974d4c1-721e-5570-a733-ad62889d0410,Parker Foster,0.0038806817644292673,0.014076218378698232
3aabe960-d8c6-5744-bb62-7ea6475db5b3,Avery Grant,0.0007760934629316219,-0.002265119420314934
3c14fa88-74b6-5ab0-b952-57397e085971,Morgan Foster,-0.000429890678825201,0.011864972117142781
3ea36a0f-689b-55e7-a22c-354fbf37ac87,Morgan Cruz,0.005073638690093542,0.011080102625401524
42f0f3e8-82ac-5f87-a6d6-f331685ce6a6,Hayden Anderson,-0.0021770298561305675,-0.0027319960034848955
43961070-307b-53ae-9003-ae5cc994cffa,Quinn Hayes,-0.001661597207624136,0.015670640891089323
43c3cd3d-4cbc-5bad-92bc-99c20f51a147,Avery Ellis,-0.0016714865821294972,-0.002794917521055842
444ed63f-9d51-525e-9c20-733736857f14,Avery Bennett,-0.001763131982296007,-0.008242883037202402
45831710-089c-5aff-8a67-ba20ac708a39,Hayden Cruz,0.005622390500559144,-0.002308746062994961
46ab9105-b7b1-53d2-9ddd-266a60e52fdd,Quinn Ellis,0.004498683509678696,0.0012069478644871204
4c32df52-62a7-5f42-87bc-034a5b7957eb,Jordan Diaz,0.0038801427627766505,0.008889184778690237
4d4b993d-461b-52be-8dd6-a2393412bcc2,Riley Anderson,-0.002818502354486995,-0.002095773982774864
4f42d126-1130-5903-bced-252c27c827d9,Riley Grant,0.005344537022109894,-0.002134873956051919
53068cc3-599c-5940-ba7c-aba3a40052bf,Morgan Grant,0.006289492948624018,0.01914396298842399
5660f81c-b57c-554c-b6f7-b05295f81635,Taylor Hayes,-0.00548295189373409,0.010015337397878674
5719232d-c78a-54de-80e9-5b2aeddf288d,Taylor Ellis,0.005641683389018749,-0.016032870010675142
593b6936-d436-5c4b-bd2d-18c95205c289,Morgan Diaz,0.0012828805353046603,0.0005104460671887372
5c4c5ecf-8798-5540-9d98-b9754a4da25c,Cameron Grant,0.004754268025269573,-0.0005122572490624577
5f155180-2562-5f2d-8047-a7d2821597e9,Taylor Cruz,0.005467543326659349,-0.00035973390478069095
5fb54e12-b7a1-57d9-8c49-138a8df38091,Cameron Ingram,0.004620740966502422,0.016894770486222788
614051e1-14ce-5a86-8ac4-ab1a81412860,Taylor Jordan,-0.0072923382591666515,-0.021642583398496885
61712517-fd70-5bf1-a737-72f01ac4ea77,Parker Ellis,0.00039626457846936465,-0.005782865356278119
618942aa-6359-557b-9e3b-c60dd1ecdda8,Quinn Ingram,0.0058273324361810385,0.0011374741154229686
63bc5690-b68f-5a00-b97a-df0ee35ff4c6,Jordan Grant,0.004789927803231087,0.005775879918838691
6614f4a7-37e6-5e25-908d-86685eb6c99a,Taylor Ingram,0.005245887300571242,-0.004358245877139192
