user_id,nickname,x,y
024832dd-b5d4-5082-b196-12cc2d2bc89e,Riley Hayes,-0.0042250877552647585,-0.1979022207599279
02bebc7e-9b5f-53de-bd28-4818d7f7605b,Quinn Diaz,0.003449878397118307,0.32873981144483616
0e86b881-9a08-5f00-a56f-87c65e504f4a,Quinn Cruz,0.006260883070822178,0.28916222664639124
0f6e6d6a-57cc-59a2-bff6-eded84aaaf6b,Morgan Anderson,0.008606671184124899,0.17703240918208799
0fe70350-c402-583c-a200-3f0e2674af57,Riley Diaz,0.004854850202965186,-0.22909927819660927
121617c2-0282-5301-8765-d8ced248013f,Avery Cruz,-0.005741402307845874,-0.16597011861270605
187703e5-32a6-59bc-b556-dbaf0ecc74d8,Riley Cruz,0.004862887717358213,-0.22206054242708267
1bda4f83-cd2b-5b51-af26-4351be39a8c8,Taylor Bennett,-0.0020333660625461583,-0.13899812400219394
1c68fbec-6e15-519e-95bc-e92f37d30f98,Morgan Jordan,-0.02038248342510087,0.1950428746377902
1d6041f1-0f8d-552d-b7d7-7ac4720fd6dd,Riley Jordan,-0.0037313539615482093,-0.2776836766172549
1db4ff35-0268-5080-baf2-50a8ecb82338,Jordan Ingram,0.007145429270188125,-0.09085458358677836
2078af1e-32a3-5bf2-a0bd-2cfc10823f94,Cameron Bennett,-0.02177017296765125,0.23649103298709778
28ba8002-76df-5f46-b046-3929f9ed324a,Avery Foster,0.002492159092081603,-0.14283432020795295
3003e5ad-4988-596b-96db-417de17179c5,Jordan Ellis,0.00601392493151304,-0.06770000447881142
308424ac-e1cf-5baa-bdab-922e3df39996,Cameron Hayes,-0.006439095646850991,0.25623634470465934
3581f35d-13ce-599a-8f9f-1dc5d5efdb96,Taylor Anderson,0.001404725072653992,-0.12634473596928023
35de0541-21df-5a21-a864-032f7bca9779,Parker Ingram,0.004302039046140523,-0.20276380395115742
380e0947-a1dc-5070-be6c-8bd0704fd779,Cameron Ellis,0.011471745457269518,0.3043253759606308
3974d4c1-721e-5570-a733-ad62889d0410,Parker Foster,0.0013393484647856425,-0.20698246642507453
3aabe960-d8c6-5744-bb62-7ea6475db5b3,Avery Grant,0.008865259250034166,-0.1350750230125863
3c14fa88-74b6-5ab0-b952-57397e085971,Morgan Foster,0.0017065321928876707,0.2186842009119827
3ea36a0f-689b-55e7-a22c-354fbf37ac87,Morgan Cruz,0.014296984647824274,0.2096593535201223
42f0f3e8-82ac-5f87-a6d6-f331685ce6a6,Hayden Anderson,0.0019178808422070288,-0.10176710169368851
43961070-307b-53ae-9003-ae5cc994cffa,Quinn Hayes,0.0001682615686239145,0.28806973847322015
43c3cd3d-4cbc-5bad-92bc-99c20f51a147,Avery Ellis,-0.00014137362472595557,-0.1570777985613017
444ed63f-9d51-525e-9c20-733736857f14,Avery Bennett,-0.0009707817562466956,-0.15196300718157116
45831710-089c-5aff-8a67-ba20ac708a39,Hayden Cruz,0.0041178514070422875,-0.09143871932563453
46ab9105-b7b1-53d2-9ddd-266a60e52fdd,Quinn Ellis,0.006517826378039723,0.2680940348452709
4c32df52-62a7-5f42-87bc-034a5b7957eb,Jordan Diaz,0.009953941393159286,-0.09064447196270503
4d4b993d-461b-52be-8dd6-a2393412bcc2,Riley Anderson,-8.178977766053543e-05,-0.20091446393777732
4f42d126-1130-5903-bced-252c27c827d9,Riley Grant,0.0023892830444784776,-0.20689813800085596
53068cc3-599c-5940-ba7c-aba3a40052bf,Morgan Grant,0.01456724413102585,0.22822904328110266
5660f81c-b57c-554c-b6f7-b05295f81635,Taylor Hayes,-0.022817279464138585,-0.15052938466053226
5719232d-c78a-54de-80e9-5b2aeddf288d,Taylor Ellis,0.004832983952769849,-0.12276251943962274
593b6936-d436-5c4b-bd2d-18c95205c289,Morgan Diaz,0.004032278191490102,0.1841655353608062
5c4c5ecf-8798-5540-9d98-b9754a4da25c,Cameron Grant,0.010513023306839744,0.23870524344612928
5f155180-2562-5f2d-8047-a7d2821597e9,Taylor Cruz,0.004144646507794909,-0.1320671906734339
5fb54e12-b7a1-57d9-8c49-138a8df38091,Cameron Ingram,0.011268559890483199,0.28126304270563646
614051e1-14ce-5a86-8ac4-ab1a81412860,Taylor Jordan,-0.012198193717783346,-0.18734339835380004
61712517-fd70-5bf1-a737-72f01ac4ea77,Parker Ellis,0.0014296307539111831,-0.22803161007037556
618942aa-6359-557b-9e3b-c60dd1ecdda8,Quinn Ingram,0.0061037614344932305,0.2518458226502824
63bc5690-b68f-5a00-b97a-df0ee35ff4c6,Jordan Grant,0.006814190567891999,-0.08051860311554271
6614f4a7-37e6-5e25-908d-86685eb6c99a,Taylor Ingram,0.001467536846826791,-0.1525852653520448
