user_id,nickname,x,y
024832dd-b5d4-5082-b196-12cc2d2bc89e,Riley Hayes,-0.00617675787518423,-0.012122522538655341
02bebc7e-9b5f-53de-bd28-4818d7f7605b,Quinn Diaz,0.0035519142278306825,0.09964825589650247
0e86b881-9a08-5f00-a56f-87c65e504f4a,Quinn Cruz,0.004800448855076181,0.05799739913581249
0f6e6d6a-57cc-59a2-bff6-eded84aaaf6b,Morgan Anderson,-0.0032273804371400682,0.02791965152713726
0fe70350-c402-583c-a200-3f0e2674af57,Riley Diaz,-0.0018506400324672517,-0.057952030663408864
121617c2-0282-5301-8765-d8ced248013f,Avery Cruz,-0.006838164670513203,-0.05394524829959398
187703e5-32a6-59bc-b556-dbaf0ecc74d8,Riley Cruz,0.006491114467461734,-0.0326838205380841
1bda4f83-cd2b-5b51-af26-4351be39a8c8,Taylor Bennett,-0.003198110253237859,-0.020442896350054217
1c68fbec-6e15-519e-95bc-e92f37d30f98,Morgan Jordan,-0.008808400040912812,0.02112342424555252
1d6041f1-0f8d-552d-b7d7-7ac4720fd6dd,Riley Jordan,-0.007492082294574037,-0.09197070571268999
1db4ff35-0268-5080-baf2-50a8ecb82338,Jordan Ingram,0.007293951517672407,-0.02585187182249025
2078af1e-32a3-5bf2-a0bd-2cfc10823f94,Cameron Bennett,-0.009752273916194805,0.027857518902007578
28ba8002-76df-5f46-b046-3929f9ed324a,Avery Foster,0.004730014754561534,-0.0035466213274877043
3003e5ad-4988-596b-96db-417de17179c5,Jordan Ellis,0.004872016984665633,-0.005720857544645026
308424ac-e1cf-5baa-bdab-922e3df39996,Cameron Hayes,-0.0034878546635204767,0.0502090106587814
3581f35d-13ce-599a-8f9f-1dc5d5efdb96,Taylor Anderson,-0.0017616712502806513,-0.01091126985800619
35de0541-21df-5a21-a864-032f7bca9779,Parker Ingram,0.005404929245660899,-0.028609511678304063
380e0947-a1dc-5070-be6c-8bd0704fd779,Cameron Ellis,0.006322652027666569,0.08261458401518507
3974d4c1-721e-5570-a733-ad62889d0410,Parker Foster,0.003829298142714004,-0.01159637592399559
3aabe960-d8c6-5744-bb62-7ea6475db5b3,Avery Grant,0.002045975411316153,-0.02095881379750682
3c14fa88-74b6-5ab0-b952-57397e085971,Morgan Foster,0.0003112403947856391,0.05118546799447794
3ea36a0f-689b-55e7-a22c-354fbf37ac87,Morgan Cruz,0.0074098423722023755,0.04993232008089581
42f0f3e8-82ac-5f87-a6d6-f331685ce6a6,Hayden Anderson,-0.0006680744265887265,-0.01649200070618388
43961070-307b-53ae-9003-ae5cc994cffa,Quinn Hayes,-0.0017542023130104282,0.062660762381242
43c3cd3d-4cbc-5bad-92bc-99c20f51a147,Avery Ellis,-0.0016242338661657419,-0.02926734609788946
444ed63f-9d51-525e-9c20-733736857f14,Avery Bennett,-0.0008687350862550331,-0.031849703699551896
45831710-089c-5aff-8a67-ba20ac708a39,Hayden Cruz,0.005537849764732687,-0.014252131305153305
46ab9105-b7b1-53d2-9ddd-266a60e52fdd,Quinn Ellis,0.005548314917144388,0.04100702468348438
4c32df52-62a7-5f42-87bc-034a5b7957eb,Jordan Diaz,0.00498996654538918,-0.004841116760890275
4d4b993d-461b-52be-8dd6-a2393412bcc2,Riley Anderson,-0.0010881875464854405,-0.021368169741099594
4f42d126-1130-5903-bced-252c27c827d9,Riley Grant,0.005131101818495652,-0.026034618531281882
53068cc3-599c-5940-ba7c-aba3a40052bf,Morgan Grant,0.008255295574311407,0.06734685560466609
5660f81c-b57c-554c-b6f7-b05295f81635,Taylor Hayes,-0.009680301356277,-0.015373135289069438
5719232d-c78a-54de-80e9-5b2aeddf288d,Taylor Ellis,0.0059974276596850545,-0.026161307248815383
593b6936-d436-5c4b-bd2d-18c95205c289,Morgan Diaz,0.002834950805150588,0.02162926824883708
5c4c5ecf-8798-5540-9d98-b9754a4da25c,Cameron Grant,0.00547000778692463,0.03005335500552391
5f155180-2562-5f2d-8047-a7d2821597e9,Taylor Cruz,0.005701386166176994,-0.014927282041015377
5fb54e12-b7a1-57d9-8c49-138a8df38091,Cameron Ingram,0.005813456409841078,0.06786049228630854
614051e1-14ce-5a86-8ac4-ab1a81412860,Taylor Jordan,-0.008970129212814391,-0.06730588495748507
61712517-fd70-5bf1-a737-72f01ac4ea77,Parker Ellis,0.0005054633229997735,-0.03867220412927659
618942aa-6359-557b-9e3b-c60dd1ecdda8,Quinn Ingram,0.006012642660800869,0.03131270844896003
63bc5690-b68f-5a00-b97a-df0ee35ff4c6,Jordan Grant,0.006257810977823045,-0.0019152256800072012
6614f4a7-37e6-5e25-908d-86685eb6c99a,Taylor Ingram,0.004478637407666351,-0.030028318376680917
662a1fb1-b683-5668-b70a-176b685d83ce,Reese Hayes,0.0004051630021203293,0.06936142105388135
664ea86e-a6cb-567b-b094-a6ee77cb454c,Quinn Grant,0.006449113261884576,0.052795167452826974
686fd6ab-680f-557b-b0e0-1ebeb36d57dc,Riley Ellis,0.004744727471600407,-0.10137722755123667
6c1411a1-3757-57b6-a182-c3b4b92e0c0c,Cameron Anderson,-0.0005217384637141937,0.01780836112830405
7020a16c-b983-5b6c-ad56-3a33357546fb,Reese Grant,0.004114893926128191,0.047310487162108825
70447fda-74da-56fc-8140-b12f9207bb79,Cameron Foster,-0.005448928602536524,0.03994280120672804
70d537a6-b003-57a3-af1e-30d78c375cfe,Riley Foster,-0.0082646872702779,-0.07405350387631615
78e94451-849b-57f7-b6ab-8e7f270cfaf9,Jordan Bennett,-0.0008988142362060075,-0.02230600980302349
81220893-7b48-5ebf-a11c-9ebc710425fa,Taylor Diaz,-0.002519032289494838,-0.08070088502038072
85209c2e-4ed2-5c78-8f60-e0e4fcdf1d6c,Cameron Jordan,-0.005302503099885593,0.12382434818768073
882dbcc3-9834-59c0-a0b7-c543eb198815,Jordan Anderson,-0.014204906312776433,-0.03139499377614535
88ca3a35-8a90-5197-b026-61738e3922c1,Parker Hayes,0.0027027710552773557,-0.08523430278658757
88e983b9-3d67-5921-a4d0-e8f7e4c867db,Hayden Grant,0.004399833672277224,-0.011990168407085106
89dffd2b-bea3-5606-b4e6-1bdc2ff5e8ec,Hayden Jordan,-0.007833909751149807,-0.019993579814780275
8a3c9bf4-476f-5c91-a6ed-df59f64cab4f,Parker Grant,0.0031372202848676156,-0.04032162241467665
8c77f4a2-6777-538d-98d5-19bb2d30b117,Parker Bennett,-0.0015808157121629221,-0.030912538533990314
9373b144-fbea-5b24-b746-1b5a15185ac4,Reese Anderson,-0.0014120133089354874,0.01961515440546564
93f87d74-48fc-5e3a-8b54-417cc0193528,Jordan Cruz,0.0012009185959359835,-0.04123362227286513
97221356-705c-5e8d-864c-8ca3784167f0,Taylor Foster,-0.0030635748141373867,-0.05389508154814144
99a0666d-8865-5d73-8e3b-27fe3aea0414,Reese Bennett,-0.008455423733452424,-0.0046787670731474745
99d5e078-23bc-58f9-ac50-b6615943fcef,Avery Hayes,0.003810943049949007,-0.07909605610500106
99d801ab-0598-5203-9da9-f8eb724bb969,Cameron Diaz,-0.006951766273106413,0.06528061355173068
9b01841a-48b6-5620-b427-bc23432db542,Reese Cruz,0.0046758954767994396,0.04647421363154064
9c0c36a5-4f24-5fc0-93e7-35f6cc17dd5e,Hayden Ellis,0.004619056571119177,-0.03378476522637538
9c6132e2-5bad-51b3-82cf-5431630e4efc,Avery Diaz,0.004610360326097212,-0.021773581332515446
9db53150-e017-5451-8cfd-2c9ff3d16819,Parker Cruz,-0.004533303758824859,-0.08156842860628571
9e7e1a77-773e-5937-9347-1c1ca11c6ae8,Quinn Bennett,-0.0014317255793957514,0.01856747705212319
a3cbbda5-9bf7-55b5-9cde-eb0e3e4b6dbd,Avery Ingram,0.007196053715371501,-0.07318324565163718
aa834b27-6e25-52c6-86de-e105a0bfc2f1,Eleanor Colvin,-0.006255219202342043,0.005650963014372421
acea1fa5-f66f-55e2-af76-d17ba346ccbe,Parker Diaz,0.003908965853817774,-0.018544078692410856
ad01abd7-f8b7-5e4f-9c84-15a179e3ba33,Quinn Jordan,-0.0014308147428198396,0.08505268477706017
ad0d36f5-ddb8-5d24-890d-a85b3c918bad,Reese Ingram,0.003916188755016392,0.052574905348205525
af397209-5883-5752-a620-ce7866684832,Morgan Ellis,0.007081209443242053,0.006311378278084117
afec5144-e6a3-511f-9dc2-02f8ec57d8ac,Winston Churchill,-0.019036024048024087,-0.012512871173350414
b13e6e96-81e2-5386-b5ce-49d989c8d322,Reese Foster,-0.0031971444781168437,0.034767089590609784
b5e0d09b-172d-5406-9421-9b8a9098b66e,Quinn Foster,0.0031171309771376625,0.0704530830494082
b93e7e79-61fa-5eb5-a644-625c1ad0f6bd,Hayden Foster,-0.0077917845748557615,-0.03328056359230459
bc9258dd-04e9-5352-a83b-d42f9761894e,Morgan Bennett,-0.002237681975659758,0.01589627601185068
c5970540-2ef3-5e28-8c6f-95b8770ad1f9,Jordan Foster,0.0043979402663089275,0.009908350659652272
c7c2c1b2-d9d2-5151-8c9b-7657a0d4fbd0,Morgan Ingram,0.007010342356312545,0.02397382581649419
cf21953c-e290-5735-9949-985ff0748943,Riley Bennett,-0.004528619166400401,-0.022010427623317036
cf4c266e-8204-59ae-b81a-8bbc10cdf987,Taylor Grant,0.004842255011516059,-0.024894849449639878
d2904ad3-f4b4-568a-bfe2-54f9cbfc2f44,Morgan Hayes,-0.002160572152061755,0.08435835102221202
d2f1b2d1-f169-5a6c-982a-0fee46bad7cb,Reese Jordan,-0.009336340092123089,0.0997742498616554
d520ce46-7d26-5e28-af17-1c6d376aa3b3,Hayden Diaz,-0.008519120233943326,-0.026014671257149694
d891b098-c13b-5042-b7a4-19c5b1995b7e,Jordan Hayes,0.0032291407000022733,-0.029639816272119354
d8df6e40-c583-552f-8e36-72d307ea99ab,Reese Diaz,-0.0064694081761277975,0.04574764067949195
db141039-370a-5cb7-ba63-b571221b033d,Parker Jordan,0.0011622872833254641,-0.046059254606168734
df33a880-7249-57ce-9eee-b8404eb97297,Quinn Anderson,-0.008960815401891682,0.04376242985935612
e719f992-1596-5559-b812-c6eafe546612,Jordan Jordan,0.0007807486191089265,-0.014719340770129753
e849b87d-d654-508a-a553-822c411f7498,Riley Ingram,0.0048352421267803215,-0.03450821265197422
eae30cde-7e83-5fce-9c05-6632671368c0,Hayden Bennett,-0.007318495232626477,-0.006711164336627904
